avg_pitch,avg_duration,avg_velocity,total_notes,pitch_variance,velocity_variance,pitch_range,note_density,tempo,rhythm_std,melodic_complexity,emotion,feature_vector,composer,title,midi_path
70.47,0.1,71.81,11946,260.88,356.39,84,15.9,215.35,0.21,11.87,Happy,"{'avg_pitch': np.float64(70.47), 'avg_duration': np.float64(0.1), 'avg_velocity': np.float64(71.81), 'pitch_variance': np.float64(260.88), 'velocity_variance': np.float64(356.39), 'pitch_range': np.int64(84), 'note_density': np.float64(15.9), 'tempo': np.float64(215.35), 'rhythm_std': np.float64(0.21), 'melodic_complexity': np.float64(11.87), 'total_notes': 11946}",Franz Liszt,Rhapsodie Espagnole,2008/MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--2.midi
70.14,0.1,69.57,11875,271.02,343.05,81,15.3,213.84,0.17,12.02,Happy,"{'avg_pitch': np.float64(70.14), 'avg_duration': np.float64(0.1), 'avg_velocity': np.float64(69.57), 'pitch_variance': np.float64(271.02), 'velocity_variance': np.float64(343.05), 'pitch_range': np.int64(81), 'note_density': np.float64(15.3), 'tempo': np.float64(213.84), 'rhythm_std': np.float64(0.17), 'melodic_complexity': np.float64(12.02), 'total_notes': 11875}",Franz Liszt,Rhapsodie Espagnole S.254,2011/MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_06_Track06_wav.midi
70.14,0.11,67.37,12138,269.86,403.78,81,15.27,214.38,0.19,11.86,Happy,"{'avg_pitch': np.float64(70.14), 'avg_duration': np.float64(0.11), 'avg_velocity': np.float64(67.37), 'pitch_variance': np.float64(269.86), 'velocity_variance': np.float64(403.78), 'pitch_range': np.int64(81), 'note_density': np.float64(15.27), 'tempo': np.float64(214.38), 'rhythm_std': np.float64(0.19), 'melodic_complexity': np.float64(11.86), 'total_notes': 12138}",Franz Liszt,"Rhapsodie Espagnole, S. 254",2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_02_R1_2018_wav--2.midi
70.07,0.11,68.38,11771,262.42,321.9,81,15.0,209.88,0.2,11.91,Happy,"{'avg_pitch': np.float64(70.07), 'avg_duration': np.float64(0.11), 'avg_velocity': np.float64(68.38), 'pitch_variance': np.float64(262.42), 'velocity_variance': np.float64(321.9), 'pitch_range': np.int64(81), 'note_density': np.float64(15.0), 'tempo': np.float64(209.88), 'rhythm_std': np.float64(0.2), 'melodic_complexity': np.float64(11.91), 'total_notes': 11771}",Franz Liszt,"Rhapsodie Espagnole, S. 254",2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_08_R1_2015_wav--4.midi
70.19,0.09,71.94,12180,265.55,345.48,81,16.34,216.72,0.17,11.79,Happy,"{'avg_pitch': np.float64(70.19), 'avg_duration': np.float64(0.09), 'avg_velocity': np.float64(71.94), 'pitch_variance': np.float64(265.55), 'velocity_variance': np.float64(345.48), 'pitch_range': np.int64(81), 'note_density': np.float64(16.34), 'tempo': np.float64(216.72), 'rhythm_std': np.float64(0.17), 'melodic_complexity': np.float64(11.79), 'total_notes': 12180}",Franz Liszt,"Rhapsodie Espagnole, S. 254",2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_17_R2_2013_wav--3.midi
70.6,0.1,63.23,11844,263.09,390.38,81,15.32,214.25,0.2,11.94,Calm,"{'avg_pitch': np.float64(70.6), 'avg_duration': np.float64(0.1), 'avg_velocity': np.float64(63.23), 'pitch_variance': np.float64(263.09), 'velocity_variance': np.float64(390.38), 'pitch_range': np.int64(81), 'note_density': np.float64(15.32), 'tempo': np.float64(214.25), 'rhythm_std': np.float64(0.2), 'melodic_complexity': np.float64(11.94), 'total_notes': 11844}",Franz Liszt,"Rhapsodie Espagnole, S. 254",2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_12_R3_2013_wav--4.midi
70.04,0.1,68.14,11592,268.19,341.63,81,14.58,214.66,0.19,12.0,Happy,"{'avg_pitch': np.float64(70.04), 'avg_duration': np.float64(0.1), 'avg_velocity': np.float64(68.14), 'pitch_variance': np.float64(268.19), 'velocity_variance': np.float64(341.63), 'pitch_range': np.int64(81), 'note_density': np.float64(14.58), 'tempo': np.float64(214.66), 'rhythm_std': np.float64(0.19), 'melodic_complexity': np.float64(12.0), 'total_notes': 11592}",Franz Liszt,"Rhapsodie Espagnole, S.254",2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_17_R1_2014_wav--2.midi
69.96,0.12,76.3,12055,261.42,309.97,83,15.59,216.45,0.19,11.85,Happy,"{'avg_pitch': np.float64(69.96), 'avg_duration': np.float64(0.12), 'avg_velocity': np.float64(76.3), 'pitch_variance': np.float64(261.42), 'velocity_variance': np.float64(309.97), 'pitch_range': np.int64(83), 'note_density': np.float64(15.59), 'tempo': np.float64(216.45), 'rhythm_std': np.float64(0.19), 'melodic_complexity': np.float64(11.85), 'total_notes': 12055}",Franz Liszt,Rhapsody Esp.,2006/MIDI-Unprocessed_04_R1_2006_01-04_ORIG_MID--AUDIO_04_R1_2006_03_Track03_wav.midi
70.09,0.08,68.35,11736,268.4,367.09,84,15.5,216.1,0.18,12.14,Happy,"{'avg_pitch': np.float64(70.09), 'avg_duration': np.float64(0.08), 'avg_velocity': np.float64(68.35), 'pitch_variance': np.float64(268.4), 'velocity_variance': np.float64(367.09), 'pitch_range': np.int64(84), 'note_density': np.float64(15.5), 'tempo': np.float64(216.1), 'rhythm_std': np.float64(0.18), 'melodic_complexity': np.float64(12.14), 'total_notes': 11736}",Franz Liszt,Rhapsody Esp.,2006/MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_04_Track04_wav.midi
71.95,0.13,70.3,5464,283.56,381.5,81,13.94,212.35,0.31,13.18,Happy,"{'avg_pitch': np.float64(71.95), 'avg_duration': np.float64(0.13), 'avg_velocity': np.float64(70.3), 'pitch_variance': np.float64(283.56), 'velocity_variance': np.float64(381.5), 'pitch_range': np.int64(81), 'note_density': np.float64(13.94), 'tempo': np.float64(212.35), 'rhythm_std': np.float64(0.31), 'melodic_complexity': np.float64(13.18), 'total_notes': 5464}",Franz Liszt,Rigoletto Paraphrase,2009/MIDI-Unprocessed_15_R1_2009_03-06_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_06_WAV.midi
71.32,0.13,69.21,5263,285.75,422.64,79,13.86,213.13,0.27,13.6,Happy,"{'avg_pitch': np.float64(71.32), 'avg_duration': np.float64(0.13), 'avg_velocity': np.float64(69.21), 'pitch_variance': np.float64(285.75), 'velocity_variance': np.float64(422.64), 'pitch_range': np.int64(79), 'note_density': np.float64(13.86), 'tempo': np.float64(213.13), 'rhythm_std': np.float64(0.27), 'melodic_complexity': np.float64(13.6), 'total_notes': 5263}",Franz Liszt,"Rigoletto Paraphrase, S. 434",2011/MIDI-Unprocessed_09_R2_2011_MID--AUDIO_R2-D3_03_Track03_wav.midi
71.71,0.13,72.41,5547,287.14,365.58,79,13.16,205.96,0.32,13.01,Happy,"{'avg_pitch': np.float64(71.71), 'avg_duration': np.float64(0.13), 'avg_velocity': np.float64(72.41), 'pitch_variance': np.float64(287.14), 'velocity_variance': np.float64(365.58), 'pitch_range': np.int64(79), 'note_density': np.float64(13.16), 'tempo': np.float64(205.96), 'rhythm_std': np.float64(0.32), 'melodic_complexity': np.float64(13.01), 'total_notes': 5547}",Franz Liszt,Rigoletto-Paraphrase,2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--4.midi
65.53,0.1,70.37,15564,266.34,263.64,78,15.93,209.92,0.19,13.08,Calm,"{'avg_pitch': np.float64(65.53), 'avg_duration': np.float64(0.1), 'avg_velocity': np.float64(70.37), 'pitch_variance': np.float64(266.34), 'velocity_variance': np.float64(263.64), 'pitch_range': np.int64(78), 'note_density': np.float64(15.93), 'tempo': np.float64(209.92), 'rhythm_std': np.float64(0.19), 'melodic_complexity': np.float64(13.08), 'total_notes': 15564}",Franz Liszt,"Réminiscences de Don Juan, S.418",2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--6.midi
63.28,0.25,69.4,17080,269.13,425.86,82,10.04,200.91,0.51,12.07,Calm,"{'avg_pitch': np.float64(63.28), 'avg_duration': np.float64(0.25), 'avg_velocity': np.float64(69.4), 'pitch_variance': np.float64(269.13), 'velocity_variance': np.float64(425.86), 'pitch_range': np.int64(82), 'note_density': np.float64(10.04), 'tempo': np.float64(200.91), 'rhythm_std': np.float64(0.51), 'melodic_complexity': np.float64(12.07), 'total_notes': 17080}",Franz Liszt,"Sonata In B Minor, S. 178",2018/MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--5.midi
63.57,0.24,65.98,16072,261.57,402.46,82,9.21,192.61,0.51,11.99,Calm,"{'avg_pitch': np.float64(63.57), 'avg_duration': np.float64(0.24), 'avg_velocity': np.float64(65.98), 'pitch_variance': np.float64(261.57), 'velocity_variance': np.float64(402.46), 'pitch_range': np.int64(82), 'note_density': np.float64(9.21), 'tempo': np.float64(192.61), 'rhythm_std': np.float64(0.51), 'melodic_complexity': np.float64(11.99), 'total_notes': 16072}",Franz Liszt,Sonata in B Min.,2006/MIDI-Unprocessed_06_R1_2006_01-04_ORIG_MID--AUDIO_06_R1_2006_03_Track03_wav.midi
63.29,0.15,73.7,16793,265.54,502.28,82,12.03,207.69,0.3,11.91,Calm,"{'avg_pitch': np.float64(63.29), 'avg_duration': np.float64(0.15), 'avg_velocity': np.float64(73.7), 'pitch_variance': np.float64(265.54), 'velocity_variance': np.float64(502.28), 'pitch_range': np.int64(82), 'note_density': np.float64(12.03), 'tempo': np.float64(207.69), 'rhythm_std': np.float64(0.3), 'melodic_complexity': np.float64(11.91), 'total_notes': 16793}",Franz Liszt,Sonata in B Min.,2006/MIDI-Unprocessed_24_R1_2006_01-05_ORIG_MID--AUDIO_24_R1_2006_05_Track05_wav.midi
64.02,0.21,70.58,17016,270.04,492.24,82,10.18,190.29,0.41,12.08,Calm,"{'avg_pitch': np.float64(64.02), 'avg_duration': np.float64(0.21), 'avg_velocity': np.float64(70.58), 'pitch_variance': np.float64(270.04), 'velocity_variance': np.float64(492.24), 'pitch_range': np.int64(82), 'note_density': np.float64(10.18), 'tempo': np.float64(190.29), 'rhythm_std': np.float64(0.41), 'melodic_complexity': np.float64(12.08), 'total_notes': 17016}",Franz Liszt,"Sonata in B Minor, S. 178",2009/MIDI-Unprocessed_03_R1_2009_01-02_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_02_WAV.midi
63.39,0.24,68.77,16298,264.71,443.04,82,9.53,198.83,0.54,11.99,Calm,"{'avg_pitch': np.float64(63.39), 'avg_duration': np.float64(0.24), 'avg_velocity': np.float64(68.77), 'pitch_variance': np.float64(264.71), 'velocity_variance': np.float64(443.04), 'pitch_range': np.int64(82), 'note_density': np.float64(9.53), 'tempo': np.float64(198.83), 'rhythm_std': np.float64(0.54), 'melodic_complexity': np.float64(11.99), 'total_notes': 16298}",Franz Liszt,"Sonata in B Minor, S. 178",2009/MIDI-Unprocessed_19_R1_2009_01-02_ORIG_MID--AUDIO_19_R1_2009_19_R1_2009_02_WAV.midi
63.5,0.26,72.77,16348,267.05,468.0,83,9.47,208.03,0.52,12.2,Calm,"{'avg_pitch': np.float64(63.5), 'avg_duration': np.float64(0.26), 'avg_velocity': np.float64(72.77), 'pitch_variance': np.float64(267.05), 'velocity_variance': np.float64(468.0), 'pitch_range': np.int64(83), 'note_density': np.float64(9.47), 'tempo': np.float64(208.03), 'rhythm_std': np.float64(0.52), 'melodic_complexity': np.float64(12.2), 'total_notes': 16348}",Franz Liszt,"Sonata in B Minor, S. 178",2009/MIDI-Unprocessed_21_R1_2009_04_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_04_WAV.midi
63.74,0.22,71.35,16658,264.01,341.82,82,11.25,202.3,0.41,11.98,Calm,"{'avg_pitch': np.float64(63.74), 'avg_duration': np.float64(0.22), 'avg_velocity': np.float64(71.35), 'pitch_variance': np.float64(264.01), 'velocity_variance': np.float64(341.82), 'pitch_range': np.int64(82), 'note_density': np.float64(11.25), 'tempo': np.float64(202.3), 'rhythm_std': np.float64(0.41), 'melodic_complexity': np.float64(11.98), 'total_notes': 16658}",Franz Liszt,"Sonata in B Minor, S. 178",2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_02_R1_2014_wav--5.midi
67.08,0.4,60.76,1963,199.96,364.4,75,5.14,184.22,0.68,10.93,Calm,"{'avg_pitch': np.float64(67.08), 'avg_duration': np.float64(0.4), 'avg_velocity': np.float64(60.76), 'pitch_variance': np.float64(199.96), 'velocity_variance': np.float64(364.4), 'pitch_range': np.int64(75), 'note_density': np.float64(5.14), 'tempo': np.float64(184.22), 'rhythm_std': np.float64(0.68), 'melodic_complexity': np.float64(10.93), 'total_notes': 1963}",Franz Liszt,Sonetto 104 del Petrarca,2009/MIDI-Unprocessed_15_R1_2009_03-06_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_05_WAV.midi
67.27,0.4,61.88,2006,205.11,479.06,79,5.02,192.57,0.81,10.31,Calm,"{'avg_pitch': np.float64(67.27), 'avg_duration': np.float64(0.4), 'avg_velocity': np.float64(61.88), 'pitch_variance': np.float64(205.11), 'velocity_variance': np.float64(479.06), 'pitch_range': np.int64(79), 'note_density': np.float64(5.02), 'tempo': np.float64(192.57), 'rhythm_std': np.float64(0.81), 'melodic_complexity': np.float64(10.31), 'total_notes': 2006}",Franz Liszt,Sonetto 104 del Petrarca,2008/MIDI-Unprocessed_17_R1_2008_01-04_ORIG_MID--AUDIO_17_R1_2008_wav--4.midi
66.86,0.43,57.82,1963,167.39,453.2,75,4.76,185.88,0.71,10.45,Calm,"{'avg_pitch': np.float64(66.86), 'avg_duration': np.float64(0.43), 'avg_velocity': np.float64(57.82), 'pitch_variance': np.float64(167.39), 'velocity_variance': np.float64(453.2), 'pitch_range': np.int64(75), 'note_density': np.float64(4.76), 'tempo': np.float64(185.88), 'rhythm_std': np.float64(0.71), 'melodic_complexity': np.float64(10.45), 'total_notes': 1963}",Franz Liszt,Sonetto 123 del Petrarca,2009/MIDI-Unprocessed_04_R1_2009_04-06_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_04_WAV.midi
70.02,0.12,70.06,11856,263.32,340.17,81,15.8,209.25,0.23,12.09,Happy,"{'avg_pitch': np.float64(70.02), 'avg_duration': np.float64(0.12), 'avg_velocity': np.float64(70.06), 'pitch_variance': np.float64(263.32), 'velocity_variance': np.float64(340.17), 'pitch_range': np.int64(81), 'note_density': np.float64(15.8), 'tempo': np.float64(209.25), 'rhythm_std': np.float64(0.23), 'melodic_complexity': np.float64(12.09), 'total_notes': 11856}",Franz Liszt,Spanish Rhapsody,2004/MIDI-Unprocessed_XP_06_R1_2004_02-03_ORIG_MID--AUDIO_06_R1_2004_05_Track05_wav.midi
69.54,0.1,74.2,12537,275.06,356.37,84,15.6,198.45,0.19,11.77,Happy,"{'avg_pitch': np.float64(69.54), 'avg_duration': np.float64(0.1), 'avg_velocity': np.float64(74.2), 'pitch_variance': np.float64(275.06), 'velocity_variance': np.float64(356.37), 'pitch_range': np.int64(84), 'note_density': np.float64(15.6), 'tempo': np.float64(198.45), 'rhythm_std': np.float64(0.19), 'melodic_complexity': np.float64(11.77), 'total_notes': 12537}",Franz Liszt,Spanish Rhapsody,2009/MIDI-Unprocessed_04_R1_2009_04-06_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_05_WAV.midi
69.18,0.11,71.24,7757,224.88,298.57,78,14.22,212.45,0.19,11.55,Happy,"{'avg_pitch': np.float64(69.18), 'avg_duration': np.float64(0.11), 'avg_velocity': np.float64(71.24), 'pitch_variance': np.float64(224.88), 'velocity_variance': np.float64(298.57), 'pitch_range': np.int64(78), 'note_density': np.float64(14.22), 'tempo': np.float64(212.45), 'rhythm_std': np.float64(0.19), 'melodic_complexity': np.float64(11.55), 'total_notes': 7757}",Franz Liszt,Tarantella,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_18_R1_2015_wav--4.midi
69.28,0.1,66.38,7751,227.74,324.44,78,14.54,215.55,0.16,11.58,Happy,"{'avg_pitch': np.float64(69.28), 'avg_duration': np.float64(0.1), 'avg_velocity': np.float64(66.38), 'pitch_variance': np.float64(227.74), 'velocity_variance': np.float64(324.44), 'pitch_range': np.int64(78), 'note_density': np.float64(14.54), 'tempo': np.float64(215.55), 'rhythm_std': np.float64(0.16), 'melodic_complexity': np.float64(11.58), 'total_notes': 7751}",Franz Liszt,Tarantella from Annees de Pelerinage 2eme Annee,2008/MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--3.midi
69.17,0.1,66.59,7592,231.6,357.5,78,15.55,203.37,0.13,11.97,Happy,"{'avg_pitch': np.float64(69.17), 'avg_duration': np.float64(0.1), 'avg_velocity': np.float64(66.59), 'pitch_variance': np.float64(231.6), 'velocity_variance': np.float64(357.5), 'pitch_range': np.int64(78), 'note_density': np.float64(15.55), 'tempo': np.float64(203.37), 'rhythm_std': np.float64(0.13), 'melodic_complexity': np.float64(11.97), 'total_notes': 7592}",Franz Liszt,"Tarantella, S. 162 No. 3 from Venezia e Napoli",2011/MIDI-Unprocessed_06_R3_2011_MID--AUDIO_R3-D3_06_Track06_wav.midi
69.19,0.12,63.2,7342,231.62,380.3,79,14.56,222.04,0.18,11.78,Calm,"{'avg_pitch': np.float64(69.19), 'avg_duration': np.float64(0.12), 'avg_velocity': np.float64(63.2), 'pitch_variance': np.float64(231.62), 'velocity_variance': np.float64(380.3), 'pitch_range': np.int64(79), 'note_density': np.float64(14.56), 'tempo': np.float64(222.04), 'rhythm_std': np.float64(0.18), 'melodic_complexity': np.float64(11.78), 'total_notes': 7342}",Franz Liszt,"Tarantella, Venezia e Napoli in G Minor, S.159",2017/MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--4.midi
64.94,0.07,69.58,11083,268.71,294.58,81,17.62,217.55,0.12,14.1,Calm,"{'avg_pitch': np.float64(64.94), 'avg_duration': np.float64(0.07), 'avg_velocity': np.float64(69.58), 'pitch_variance': np.float64(268.71), 'velocity_variance': np.float64(294.58), 'pitch_range': np.int64(81), 'note_density': np.float64(17.62), 'tempo': np.float64(217.55), 'rhythm_std': np.float64(0.12), 'melodic_complexity': np.float64(14.1), 'total_notes': 11083}",Franz Liszt,"Tarantelle di Bravura, S. 386",2009/MIDI-Unprocessed_16_R1_2009_03-06_ORIG_MID--AUDIO_16_R1_2009_16_R1_2009_03_WAV.midi
61.48,0.21,77.12,636,364.25,235.39,81,11.52,197.62,0.6,11.43,Calm,"{'avg_pitch': np.float64(61.48), 'avg_duration': np.float64(0.21), 'avg_velocity': np.float64(77.12), 'pitch_variance': np.float64(364.25), 'velocity_variance': np.float64(235.39), 'pitch_range': np.int64(81), 'note_density': np.float64(11.52), 'tempo': np.float64(197.62), 'rhythm_std': np.float64(0.6), 'melodic_complexity': np.float64(11.43), 'total_notes': 636}",Franz Liszt,"Transcendental Etude No. 1 ""Prelude""",2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--2.midi
61.18,0.2,80.04,629,348.27,230.3,81,13.93,202.87,0.49,10.99,Energetic,"{'avg_pitch': np.float64(61.18), 'avg_duration': np.float64(0.2), 'avg_velocity': np.float64(80.04), 'pitch_variance': np.float64(348.27), 'velocity_variance': np.float64(230.3), 'pitch_range': np.int64(81), 'note_density': np.float64(13.93), 'tempo': np.float64(202.87), 'rhythm_std': np.float64(0.49), 'melodic_complexity': np.float64(10.99), 'total_notes': 629}",Franz Liszt,"Transcendental Etude No. 1, “Preludio""",2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--3.midi
65.92,0.1,73.94,4869,272.28,409.98,76,18.93,218.56,0.13,13.92,Calm,"{'avg_pitch': np.float64(65.92), 'avg_duration': np.float64(0.1), 'avg_velocity': np.float64(73.94), 'pitch_variance': np.float64(272.28), 'velocity_variance': np.float64(409.98), 'pitch_range': np.int64(76), 'note_density': np.float64(18.93), 'tempo': np.float64(218.56), 'rhythm_std': np.float64(0.13), 'melodic_complexity': np.float64(13.92), 'total_notes': 4869}",Franz Liszt,Transcendental Etude No. 10 in F Minor,2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_13_R1_2013_wav--3.midi
65.39,0.12,70.76,4057,259.24,322.5,76,13.26,213.58,0.28,14.66,Calm,"{'avg_pitch': np.float64(65.39), 'avg_duration': np.float64(0.12), 'avg_velocity': np.float64(70.76), 'pitch_variance': np.float64(259.24), 'velocity_variance': np.float64(322.5), 'pitch_range': np.int64(76), 'note_density': np.float64(13.26), 'tempo': np.float64(213.58), 'rhythm_std': np.float64(0.28), 'melodic_complexity': np.float64(14.66), 'total_notes': 4057}",Franz Liszt,"Transcendental Etude No. 10 in F Minor ""Appassionata""",2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--6.midi
65.62,0.09,71.32,4169,265.96,315.32,76,17.7,213.33,0.11,14.21,Calm,"{'avg_pitch': np.float64(65.62), 'avg_duration': np.float64(0.09), 'avg_velocity': np.float64(71.32), 'pitch_variance': np.float64(265.96), 'velocity_variance': np.float64(315.32), 'pitch_range': np.int64(76), 'note_density': np.float64(17.7), 'tempo': np.float64(213.33), 'rhythm_std': np.float64(0.11), 'melodic_complexity': np.float64(14.21), 'total_notes': 4169}",Franz Liszt,"Transcendental Etude No. 10 in F Minor, S. 139/10",2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--3.midi
62.71,0.27,63.77,5112,229.02,444.02,77,8.4,206.32,0.76,14.16,Calm,"{'avg_pitch': np.float64(62.71), 'avg_duration': np.float64(0.27), 'avg_velocity': np.float64(63.77), 'pitch_variance': np.float64(229.02), 'velocity_variance': np.float64(444.02), 'pitch_range': np.int64(77), 'note_density': np.float64(8.4), 'tempo': np.float64(206.32), 'rhythm_std': np.float64(0.76), 'melodic_complexity': np.float64(14.16), 'total_notes': 5112}",Franz Liszt,"Transcendental Etude No. 11 ""Harmonies du Soir""",2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--7.midi
61.81,0.08,64.53,4687,167.6,378.57,75,17.31,218.84,0.26,11.78,Calm,"{'avg_pitch': np.float64(61.81), 'avg_duration': np.float64(0.08), 'avg_velocity': np.float64(64.53), 'pitch_variance': np.float64(167.6), 'velocity_variance': np.float64(378.57), 'pitch_range': np.int64(75), 'note_density': np.float64(17.31), 'tempo': np.float64(218.84), 'rhythm_std': np.float64(0.26), 'melodic_complexity': np.float64(11.78), 'total_notes': 4687}",Franz Liszt,"Transcendental Etude No. 12 ""Chasse-neige""",2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--4.midi
